Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
1,Wongwong,12,307,307,2,1,2,7,2,1,1,1,1,1,1,100,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,"Wongwong is a 1-year old female dog rescued by Ms Grace Bong. She is very tame, friendly & quiet. Wongwong is for adoption in Seremban & can consider Klang Valley if transport can be arranged. Those interested please whatsapp or msg Ms Grace Bong tel no:",d8603dd80,2.0,2,254,46,1,6,7,0.9284,1
1,Sushi,60,169,0,2,2,0,0,1,3,1,1,2,2,1,50,41326,93ecf9aa4dcf04fe2b1a7849f0dfd2b7,2,"Sushi is a pure breed sleeve pekingese who needs to be indoors due to her flat nose. She is really friendly with strangers. Seldom barks (if she does it's a very soft bark). She had some of her teeth removed therefore need tiny kibbles/soft food. Trained to pee/poop outside twice a day(but accidents still happen). Currently been to Klinik Haiwan Ee Seremban, St. Angels Vet Puchong & Mayo Vet Taipan. Low energy, need joint supplements & eye drops. Sushi was adopted in a really bad condition from a breeder. Since she was too old to go through another pregnancy, he gave her up. She was not bathed for months leading to very oily fur, nails untrimmed till they grew inwards towards the flesh, teeth unkempt with multiple mobile ones. Dry eyes as well. We took her in last year when she began to recover. She's doing much better now. We have another pekingese as well and he tends to be a little rough with sushi, so we separate them. Living in a flat, sushi can't go outside to pee/poop, when she refuses to pee/poop indoors, she usually tahan till it's too late and her timing gets random, so we used diapers. We are looking for someone who is willing to give her the love & attention she deserves as well as support her with eye drops, joint supplements & diapers if necessary. If interested please contact We will need to talk and know more about you before you adopt Sushi.",b76e8c452,9.0,1,1380,250,1,28,52,0.9531,1
1,PUPPY R3,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Puppy about 4weeks+ female found at residence house area. healthy . the rescuer will pay the spay fees if u bring her to their clinic.,39ba962ef,1.0,2,134,25,0,3,3,0.3182,1
1,Blackie (Temp Name),9,307,0,1,1,0,0,2,2,3,3,1,1,1,0,41326,c7663d050b4f7e139f08bc9132a24221,0,"I believe there's an owner but she was seen loitering around my neighbourhood for weeks. NO one have claimed him and he loves to hang out in my compound. He's disturbed some neighbours and some even wanted to whack him as he can be quite fierce. I hope to find a loving home for him. He is very obedient, responds to request like sit and come. Doesn't make alot of noise and can be a good guard dog.",d1de97c49,5.0,3,399,78,0,4,21,0.9474,1
1,"D15(041116) Clever,Small Sized",22,307,0,2,2,3,5,1,1,1,1,2,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,"ready for adoption Dominant character, very clever, energetic Suitable as guard dog and companion dog dominant personality. DOB: November Vaccinated & dewormed 6. Please visit her at PAWS, PJ. Fb Page: Adoption Page - PAWS PJ",37fadf608,3.0,4,225,36,1,4,2,0.8826,0
1,Raki,3,307,0,2,1,5,7,2,1,1,1,3,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,Very friendly dog. Loves to play with people and with the other dogs.,4cef5b961,1.0,4,69,13,0,2,2,0.8707,0
1,Pepero Poppy,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,4 puppies for adoption. these puppies were given birth by a factory dog. will spay the mother after puppies are adopted. 3 female 1 male puppy they need a home ASAP as they are living in the empty land under the planks of wood. Adopter needs to be willing to spay puppy when older. Tq pls share,7b0d325d8,11.0,3,294,57,0,4,11,0.1779,1
1,Puppy For Adoption..URGENT!!,1,307,0,2,1,2,0,3,1,2,2,2,1,1,50,41326,efc53964e5825ede3b3df18383f65eec,0,i found a puppy by roadside today..and its urgent for someone to adopt it as i'm a chinese islam..so i can't take care of it..the puppy is really small and i cant keep any longer or my grandma will throw it away...anyone interested pl sms me ASAP..RM 50 is to make sure u take care it well...it look like rottweiler but i'm not sure..don know its female or male ,b5c553616,2.0,2,362,70,0,11,12,0.3339,1
1,Rambo,60,205,0,1,2,7,0,2,2,1,1,2,2,1,0,41326,85243701bc3ee71a0b49249e0ceead49,0,"Found Shih Tzu near Bulatan Sri Aman on 24 Nov . Brought him to nearby vet. Doctor says he was most likely hit by a car and broke 3 legs. He was severely dehydrated and too weak to eat or drink. We named him ""Rambo"" because he is a very tough dog to survive his ordeal. Today Rambo is 95% recovered and walks with slight limp. His medical bill has been fully paid. We hope Rambo's owner will contact us.",df091dc6b,1.0,1,403,80,0,6,17,-0.7453,1
1,Cream Poodle,36,179,0,2,5,0,0,1,3,3,3,2,1,1,0,41326,719987dce7aeb027fdfa91b480800199,0,the owner has asthma n x longer able to care for it...i think its a pure poodle but it has a cherry eye on one of its eyes...been keeping it in my shop for a while n would love it if anyone would like to take it n care for it,ab22c3350,0.0,1,225,51,0,2,11,0.9473,1
1,Grace,6,218,307,2,7,0,0,2,3,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,Grace is a real beauty that is sure to melt a person's heart. She is currently taking shelter at SPCA Seberang Perai. Those interested to adopt her may contact us via email.,0459c7bb7,1.0,4,173,32,0,3,7,0.9062,0
1,Thor,1,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,46aea0e7b75284f6993e2c3960b4566a,0,Puppy for adoption,0b3deeb66,3.0,1,18,3,0,0,0,0.0,1
1,Thea,4,78,307,2,1,5,0,2,1,1,1,1,1,1,0,41326,2dfcdaa452473798ee95330276e70c9a,0,"Hello People! My name is Thea! Wow, I love this name! I’ve just Googled it and it’s Greek for Goddess! A Goddess of the light, mother of the sun, moon and dawn. Wow! Now I don’t know about the Goddess bit, but my heart is really full of light, just like the sun, moon and dawn! I would love the chance to share this with the right person. Yay! I really love people, cats and other doggies and I’m really chilled out, incredible sweet, gentle and good natured, with a lot of energy for life. I love running, playing fetch with sticks and chewing on rawhide (okay and sometimes the odd shoe that’s been left lying around, well…. I’m still a puppy after all! Hee Hee!) 😝 If you are reading this and feel that you would like to adopt me then please do contact my friend here. I will love my new family forever and ever and I look forwards to sharing many happy moments together, we can play and bask in the sun, dance and walk under the moon light and snuggle up to see many a misty morning dawns. Yay! Looking forwards to hearing from you all, Love and peace people! Thea. Ps: If Mui Yee didn't pick up call, please whatsapps her, line her, wechat her, FB msg her...",57a93e9a6,6.0,3,1163,223,2,17,44,0.9985,1
1,Blossom,4,307,307,2,2,0,0,1,1,2,2,2,1,1,0,41326,e43e496206948ac83dbec5387d9274b9,0,"She is loving, smart,playful and definitely a good guard dog and a great companion for kids and adults. Able to mingle with grown dogs too.",0e1a2937a,2.0,3,139,25,0,6,3,0.9274,1
1,Johnny,96,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41336,df9ac5f0bc0d90c6533a1c15cecd870f,0,Johnny is an 8 year old Golden retriever who is great with kids an obsessed with balls. He is urgently looking for a home as his current owners are aging and have no space in their new home.,19bdaed52,2.0,2,190,38,0,4,8,0.296,1
1,Emma,8,307,307,2,6,0,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,他是被丢在工业区的宝宝，这里两条街大概只狗狗。因为狗狗太多的关系已经惹得店家的厌恶，被报了两次MPSJ，还被追打，狗狗是无辜的，没人想当一只被人厌恶的狗。 如果狗狗不合你们的眼缘，请求大家问问身边的朋友，狗狗会对你们忠心一辈子，永不背叛。感恩。 蒲種区，雪兰莪。. WHATSAPP,74b73209e,4.0,3,141,4,0,1,0,0.0,1
1,3 Adorable Pups,1,307,0,1,2,7,0,2,1,2,2,2,1,3,0,41326,dd4e471fd184fbb112238745f3bf8c75,0,"3 lovely doggies given birth sometimes in September by a stray bitch in my housing area. We 'abducted' the pups from their mum hoping that they could be part of a human family, instead of becoming stray like their parents. They are active, super adorable and love to follow people around. They naturally will do their businesses on the grass....if they can run there on time ;-) Currently they are fed dog-substitute-milk mix with kibbles. Soon I will change it to BARF diet. But for future adopter, you can feed him/them whatever healthy diet that you are comfortable with. We are located in Shah Alam. Pls call. Please be inform that I will need to 'interrogate' you first....",e809f1cb5,17.0,1,678,118,1,12,20,0.9816,1
1,Mini B,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,I first rescue the pregnant mother and give her a shelter to give birth to her litters. There are 8 siblings in total. All the litters stayed in my house and are very tame and mild tempered. The mother is a very responsible one and all her litters are well-behaved. I sincerely hope that the adopter can really promise me to take great care of them and LOVE them like you love yourself if not more. BlackBerry is a very well-mannered boy and loves human interaction. Blackberry is currently 5 weeks old now.,0627105f6,2.0,2,507,93,0,10,17,0.9892,1
1,Tom,36,78,0,1,1,2,0,3,1,1,1,2,1,1,150,41326,cd7ec4dbc80a76b01e2d3413da3154de,0,"3years old Doberman Pincher for adoption. Microchip implanted. Ear cropped. He is an active and playful dog loves people and get along well with other dogs. Prefer adopter with garden for him to run as he requires lots of exercise. If you are interested in adopting him, please contact Geno: Location: Klang, Selangor",98e1a3f01,1.0,1,317,53,1,6,11,0.9371,1
1,Toby,3,218,0,1,1,0,0,3,3,1,1,2,1,1,0,41401,2c9622b12aad7af0a9a48cae523a6bf3,0,"Rescued from the car park area, Puchong",b16b24c21,1.0,4,39,7,0,0,1,0.4215,0
1,NT-Male Puppy-02,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"Name of Pet: NT-Male Puppy-02 Age: 1 month Breed: Mixed/Mongrel Gender: Male Location: Butterworth, Penang Contact: Fen Ying () Email: mddb.",05f00d521,1.0,2,140,21,0,4,0,0.0,1
1,Goldie,5,141,307,2,3,0,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Goldie is a very shy dog, and need time to warm up but she loves playing with her furry friends. Her siblings are Blondie, Whisky and Tootsie. Vaccination and neutering are compulsory. No tying up or caging unless necessary for short periods. Please call if interested.",88448bdc5,1.0,1,269,46,1,6,11,0.9423,1
1,Sammy And Maxie,5,109,141,3,5,0,0,2,1,1,1,2,1,2,0,41415,984f0fac4eb69c3c10980c4f5e43a968,0,"A contrator brought a pair of cute puppy...they are so adorable. Since we have Sugar, its gonna be a full house to have another 2 more puppies in the house. They are so loveable and funny, easy to manage and i'll make an effort to toilet trainning them. After 2 months, they are well adjusted living in the house and make my life easier because they are well trained to stay in the house. Yet, my husband still think we have to let go Sammy to another wonderful pet lover that stay around Labuan.",7115607a0,2.0,3,496,94,0,8,22,0.9792,1
1,Mr.Champ2,36,195,0,1,4,5,6,2,2,1,1,3,2,1,200,41326,1ffa50600212676eb1c55a5548c18363,0,He very playful and love cuddle.... Minor injured on leg but can walk and run well... Very friendly with human and other pets...,1e753137d,1.0,1,128,23,0,4,4,0.8279,1
1,C3C,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,111be067f,3.0,3,14,3,0,0,0,0.0,1
1,Cookie,3,307,307,1,1,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,843738a2a,1.0,4,14,3,0,0,0,0.0,0
1,Midnight,2,307,307,1,1,0,0,2,2,1,1,2,1,1,0,41401,a52ad34e621f25688c3a0a579c31ca4d,0,Midnight is a handsome and loving boy looking for a furever home . He and his brother were left alone on the road almost knocked down by cars. Thankfully enough our rescuer manage to rescue the pups in time. If your interested in adopting Midnight please call (vignes) or (Catherine).,f0a4b28f6,2.0,2,284,50,2,2,8,0.9451,1
1,SOX,10,307,0,2,2,7,0,2,1,1,1,1,1,1,50,41326,b920d5d8447fd9860ab6659ff131ce25,0,Sox is one of a kind a pure Telomian breed.A true pure breed Msian dog. Very intelligent and very calm.Lovable and beautiful.Heart stealer,03926867a,2.0,3,138,23,0,6,1,0.7778,1
1,Tank & Zorro (Urgent Adoption!),120,141,115,1,1,2,3,3,2,1,1,1,1,2,0,41326,b4f8a922dd862fe2880608a1db1bb389,0,"Our two adult dogs are available for adoption (as a pair). They have been with our family for ten years and we are heartbroken to have to give them up. Unfortunately we are required to move for work and cannot take them with us. Tank (Golden Labrador) is a 10 year old male. He is a soft and gentle natured dog who suffers from mild epilepsy (infrequent fits), but is not medicated. He is great with our young children and is a big softie who loves cuddles. Zorro (Tri-colored Harrier) is an 11 year old male. He is a lovable and independent dog, also great with our young children. Both dogs are well behaved, don't bark or whine and are extremely good-natured. They are used to being outdoors and due to their size, they need space to run around. Tank and Zorro are best friends and need to stay together. We would like to find a new loving home for them both to remain together. We are due to move very soon so would encourage any interested parties to make contact as soon as possible to arrange an adoption interview.",ef7bdaf3a,3.0,1,1022,190,0,23,42,0.9958,1
1,TOFFEE,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,e71d4784bedd1f7e5163d6bcb4898272,0,Healthy Puppy for adoption. Available for adoption from Mid August onwards.,079f5f1e4,1.0,1,75,11,0,1,0,0.4019,1
1,No Name,2,307,0,3,2,6,7,2,1,2,2,2,1,6,0,41326,e86cad86f15cbf10deffdadffa5dad2b,0,Total 6 puppies.,99dcd9020,5.0,4,16,3,0,1,0,0.0,0
1,Gwi. Gwi & Yo. Yo,1,307,0,3,2,7,0,1,1,2,2,2,1,3,0,41332,fc5771093356d3e273243738cefea43e,0,"Hi, I have rescued a new born puppies together with the mama dog. i temporary name them Gwi Gwi (White male) , Yo Yo (Brown Male), Mi Mi (Brown Female and adopted). They are currently at Seremban and fostering together with my daddy. I m planning to send them for their first vaccination and they are urgently need a home as the vacant house to place them are just sold. Theit mother is small size of dog with roughly 10kg and i believe they will become a small size too with grow up. They are smart and cute which the white male Gwi Gwi started to recognize daddy motor's sound when daddy come home :) on his 1 month old age!! Please consider to bring them a home as they deserve a better and forever home! :) Thanks!",9a3224461,23.0,3,718,138,2,14,25,0.9711,1
1,Baby,2,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,"Adopter must spay her once she is 6 months old. Contact: Alexis/ One Petz Bayan Lepas, Penang. T & C apply",33826a08a,3.0,3,106,21,0,1,3,0.0,1
1,Kiro,1,307,307,2,1,2,0,2,2,1,1,2,1,1,150,41326,852d24e6372668682f863f61d499d4cf,1,"This puppy was rescued from the streets as his mummy was to weak to feed him. As a result, he was in a weak condition. We sent him to the vet for treatment and now he is a handsome and strong boy looking for a new LOVING home. Remark: 1. Adoption fee RM is for spaying fee in the future. Please call John if interested to view the puppies or thanks",27e458086,13.0,3,348,71,2,6,12,0.9436,1
1,Ginger,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,"Ginger is 2 months old and is very friendly. He is a mixed breed and will make a very good friend to children. If you wish to adopt, please call Kathleen at or Vignes at",993113176,1.0,3,169,35,1,4,8,0.9419,1
1,2months Found For Adoption,2,307,307,2,1,2,7,2,1,2,1,2,1,1,100,41326,4b07e807c87f0466fa38eb20e03fd384,1,A poor little pup found . For adoption.adoption fee is for spaying when she turns 6 months. Pls contact rani at or,c83fe0079,8.0,4,114,22,0,2,4,-0.4215,0
1,Shiya,36,218,0,2,1,5,0,2,1,1,1,2,1,1,0,41326,afc2dacaa3e00e69127d0b583717c8e4,0,Shiya was adopted from a adoption centre in Kajang. She is a loving dog that makes a great companion. She is not a fussy eater and is playful.,32918fcdf,1.0,4,142,28,0,3,7,0.8979,0
1,Joannie,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,ccdd8719f0f663fe41895316f6356d1f,0,"A lively and happy one. Am sure she will make your family happy. I have two dogs and in a Malay neighborhood, we are not able to keep too many dogs.",659dc9159,2.0,4,148,31,0,5,5,0.9118,0
1,Blowy/blury,5,1,0,2,1,4,7,2,1,2,2,2,1,2,0,41326,370dba053360aeac8554b83bc5e73f7f,0,"The stray puppies came to my house, i have 2 dogs, can't keep them. help them to find home.",f0b2787f5,2.0,4,91,19,0,1,5,-0.3089,0
1,Beagle,24,20,0,2,1,2,7,2,1,3,3,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,"A girl who lives next to my sister store knowing that we're stray rescuer and passed us this female beagle without asking us =.= and the story is this beagle come from a indian family, her owner are always very bad to her nearly hit her everyday with a big long stick, she ran away from house and wont go home due to afraid will hit again, and this kind heart girl's can't stand for her owner's would abuse her again, then she save her home and passed her to us from PJ, now at store with our 3 others rescue dogs, then....we found out she was pregnant  but we would still try for her luck and so our luck too if anyone would like to adopt her and possible to accept she may deliver soon, plz do contact with me for more detail, thanks!",351f3746c,1.0,1,736,146,1,15,25,0.9681,1
1,Kopi,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Very adorable little FULL BLACK puppy. 3 puppies available for adoption - 2 female 1 male Come visit them at Hartamas Shopping  Plaza Damas every SATURDAY from 2-6pm!,3b4b4cb9c,5.0,3,166,29,0,6,0,0.5838,1
1,Maya,3,307,307,2,5,7,0,2,2,1,1,2,1,1,0,41326,eba983b85e34963999d476ccada91619,0,For Adoption,227bfa6b8,4.0,1,12,2,0,0,0,0.0,1
1,Tuxie,3,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,1,"Tuxie is an adorable and intelligent little girl. She is attentive and very manja. Good with humans and other dogs too. The T&C's of adopting Tuxie would be: 1) MUST be spayed at 6 months 2) MUST NOT be caged or chained for long periods of time 3) MUST be provided with sufficient shelter from sun and rain 4) MUST be played with/walked everyday If you cannot fulfill the above conditions then you are not a suitable adopter for Tuxie. If you do, then please do give me a call. Only serious adopters will be entertained.",8803fb1c2,8.0,2,520,96,1,12,23,0.9197,1
1,Pepsi,3,307,0,2,1,0,0,1,2,2,2,2,1,1,0,41326,14f8e6e3966c1ea5a6ed7ec765f1ee48,0,"Pepsi was found in front of my house few months ago. She was injured that time. I have adopt her for few weeks. So far she is fully recovered. Due to the inconvenience of accommodation (I am renting a room as I am studying in university now), I have to let Pepsi to adopt by other. Please adopt her if you really care of her.",cfbbeec5a,2.0,4,325,65,1,3,17,0.5709,0
1,Goldie,14,307,0,1,3,0,0,3,2,1,1,1,1,1,0,41332,252ed5a75b2c137817bcc536ff284493,0,"His name is Goldie, he is 1 year 2 months old. Very playful, handsome and adorable. I believe he was well trained by his previous owner. I found him nearby our Nilai street, he was underweight before that, but he has now been rehibilitated and he is now one healthy happy dog ready for a family. I hope there is someone reading this post is interested to take care of him. Thanks!",f7b84bc3b,2.0,4,380,72,1,9,16,0.9879,0
1,Female Puppy For Adoption,2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,6222a081cc7a123a83fb1aa1d470d41c,0,"Female Puppy looking for a Good home and Responsible Animal Loving Owner! She was booked by someone previously, however he has postponed her pick up for more than 3 weeks. As such we are looking for someone else to adopt her. She is calm, loving and gentle. Available for immediate pick up. Location: Near Assunta Secondary school (PM me for address) Price: Free 2 months old (28 November )",870d3b2aa,1.0,3,390,69,0,10,9,0.967,1
1,Beryl,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,Beryl is a sweet girl who was abandoned in front of the Shelter by a guy whose dog got pregnant They were born into a home. She looks like a Snauzer. Pretty Beryl is a mixed breed who is friendly and playful. Please open your hearts and home to her. Call us at if you wish to adopt.,9afc068ae,2.0,1,282,58,1,5,13,0.9477,1
1,BLACK & WHITE,2,307,0,3,1,7,0,2,1,2,1,3,1,2,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,"These 2 babies were found with their eyes still closed...possibly abandoned by someone or something may have happened to their mama. they were bottle fed by my friend's sister, so adorable and lovable now, look like Frisian cow's markings. my friend and the sister cannot keep them as they live in an apartment...please someone kindly give them a loving home. God bless you and your family. Please call me",a89af346d,5.0,3,405,69,2,3,13,0.9761,1
1,Puppies For Adoption,2,307,0,2,1,2,7,1,1,2,2,2,1,2,0,41326,fadd2748eac6fa3eea5481362cc430e9,0,"2 female puppies about 1 month+ old are looking for adoption. Found them under the electric box. I hope someone who able to adopt one of them or both of them. If you are interested in adopting puppies, pls consider one or both of them, please contact Justin Hau David Teng Location : Alam Impian, Shah Alam",966aaf6e2,5.0,0,306,57,1,6,8,0.836,1
1,3 Stray Boy Boy (male Pupps),5,307,0,1,2,6,7,2,1,1,1,2,1,3,0,41326,2dba52e6c5b921df5df57f6d8a4baf27,0,"These 3 pitiful pupps, all are male & are rescued pupps. They are currently under well kept by a kind fosterer Damansara, Kepong! They are such a group of healthy boy, but, unfortunately, due to the skin color (where there are some tiny grey birth mark, as shown from the attached photo 1 & 2), they are still awaiting & longing for their forever home. Among the group of pupps, theres 1 (the brown color, in photo 3 )was born with an unique eye color which is hazel color & it jus perfectly match with it's fur color - which really amazes me!!! Anyway, every dog deserves a loving home & to be loved & cared, no matter how old, ill or ugly they are!!! Please, please give them a chance to have a home....",ebcdfedd2,3.0,4,705,135,2,11,28,0.9802,0
1,Keen Keen,1,141,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Cute puppy looking for a foever home. Commitment to spay is compulsory. Is u are interested to adopt pls contact Amy,5b73a7ea8,1.0,3,116,21,0,5,6,0.8519,1
1,Bull Dog,24,82,0,1,2,5,7,2,1,3,3,3,1,1,2000,41401,a1c7a4f20bb936fcb8d97039741c40be,0,"Found this bull dog near my neighbourhood for a month now. I have 3 dogs myself at home. Cannot take care of it. Hopefully if there is someone who is loving who can take care of it. It is very cute and friendly but the saliva keep on drooling. overall there is nothing. forgot to mention, please keep him indoor. He likes to sleep on mattress or sofa, if can please prepare a mattress for him. PLEASE SMS , DONT CALL",31a77d7ba,3.0,1,416,81,2,4,15,0.9565,1
1,Belle Belle,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,"This cute lil puppy is up for adoption! I saw her at the vet & thought that she looks like BOLT. Trust me, she really looks like smaller-eyes-version Bolt. This lousy pic of her doesnt justify how cute she is! My friend had adopted her for nearly 2 months. He gave up on her due to her extremely submissive nature. She does well with other dogs but not so much with human. This is because she used to be a strayed puppy before someone picked her up & sent her to the vet. My friend is not a patient owner. He doesnt like the fact that she runs away everytime we go near her. She loves eating & will only come to you when you have food. Although she is a very submissive dog, she still greeted us when we came back from work. At the moment, she is a dog's dog & not so much of people's dog. She doesnt bark much unless she is playing with other dogs. She gets along very well with one of my mongrel dog. So i assume that she has no problem getting along with other dogs. Please bear in mind that she is not a people's dog as she was a strayed dog previously. I m looking for a very patient & loving owner who is willing to spend time with her & take care of her so that she is not reluctant of interacting with human being. Pls do not give up on her due to her submissive nature. I believe that she will eventually gain more confidence & be a really good companaion!",14398288b,12.0,3,1365,273,1,26,50,0.9925,1
1,Pebby,11,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,350f9a313568a14063b6f64aa3d95dbc,0,Pebby's a very loyal and playful puppy. She loves cuddling and food.,a29c12bef,3.0,4,68,12,0,2,2,0.8822,0
1,Sita,26,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,5f71893f99d2ec7dd9cf4992dd4b605a,0,Sita is feisty and would be great in agility. She loves attention but can sleep quietly and play on own when necessary. Easy to maintain and good watch dog.,f27a94272,2.0,4,156,29,0,6,6,0.9403,0
1,Kitten,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,73b2197ce25df29640b7c1603950fdb3,0,"Its my cat's kitten n i cant keep more than 2 cats. So im looking for a new home for the small n very very very cute kitten. Looking only for people who realy love cats n want to take care of a cat. If u r interested pls call Putra Heights Section 9, Subang Jaya",5264f98c4,0.0,2,262,56,0,9,8,0.9386,1
1,Climber,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,15bfbce05da64a088b0f78d18903b8d1,1,This is the last puppy yet to be adopted that I rescued at /.(they were 4 puppies) All her siblings found their forever home. I named her Climber because she likes to climb all the way to my chest & lick my face. please call me at if you are interested to adopt.,649589d9f,16.0,2,262,53,1,3,13,0.8834,1
1,To-To,24,141,0,1,1,7,0,3,2,1,1,2,1,1,0,41326,73f3774530fb75bef2f892b6c165be64,0,toto is a healthy and playful dog. He is a mix breed from labrador and local dog. He need a rightful owner as the current owner is unable to look after due to old age. I hope the adopter may put in sincerity because toto will bring a lot of joy and happiness.,7b8924342,2.0,1,259,53,0,9,8,0.9423,1
1,Beagle,36,20,0,2,1,2,7,2,1,3,3,3,1,1,350,41401,6c972597d74b8fcbce19fbe433a5f621,0,"【Beagle Open For Adoption】 Location: Kepong Adoption fees: Spay fee + Vaccine fee Please read the T&C required. 1. Bring it to neuter 2. Have stable income 3. Preferable who live in Kepong Terrace House 4. Cannot always cage it 5. Update me its latest status. Once a while have a meet up. 6. I'll visit to your house one time. If you agree with the T&C, you may send me following details: -Occupation -Address -Contact number -Currently have how many dogs -Breed -Photos of your dog *Short listed person have to arrange time to bring your dog meet up with Beagle see whether they can play together or not. If confirm let you adopt, we have to arrange time to bring Beagle go for neuter together. Please contact me if you can fulfill the T&C. WhatsApp: Thank you!",39366118c,2.0,2,762,139,3,4,29,0.9468,1
1,Coffee,84,307,0,2,2,0,0,2,2,3,3,2,2,1,0,41326,9a6c5e12a9ad78087d5db41443ba8a67,0,"She was found at the old street of klang little India, under a car. Looking exhausts, sad, hopeless, and in pain. Noted she was limping while feeding her water and food. Decided to bring her to the vet after seeing her condition. Was told by the vet, she had an old right shoulder and elbow dislocation which can't be treated but only can help by keeping her on shoulder bandage for the rest of her life. And she also do have some minor vagina infection which is currently on oral antibiotic.",abd366564,0.0,4,492,91,0,9,19,-0.296,0
1,Puppies,1,179,307,3,1,2,0,2,2,2,2,2,1,5,0,41326,5c10628e55b62cdbf01d17b9912cd1ae,0,Cute and active dogs..,be84c367d,0.0,3,22,4,0,1,0,0.6908,1
1,Tootie,5,141,307,1,5,0,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Tootie is a tad shy with strangers but gets playful once he is familiar with his surroundings. His sisters are Blondie, Goldie and Whisky. They are cross breed and will be medium sized in adulthood. Vaccination and neutering are compulsory. No tying up or caging unless necessary for short periods. Please call if interested.",be376ea01,1.0,1,325,54,1,9,13,0.7935,1
1,Khanun And Som-0,49,69,0,2,2,0,0,2,2,1,1,2,1,2,0,41327,e43e4ab1027ff8ae36947ac015aa4de7,0,"i have two dogs available for adoption, both mother and daughter. I am no longer able to take care of them as i have moved back to my apartment. the mother is a pure breed American Cocker Spaniel the daughter is a Snauzher mix Both in perfect health. Mother is more aggressive and will bark at unknown passersby. Both adorable and will seek attention and show affection to owner. Adoption only available in Penang New Owner must neuter them after handover tq",94019dc75,2.0,1,458,82,0,9,12,0.8862,1
1,Brutus,3,307,307,1,1,0,0,2,1,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,"A litter of pups were found in a pipeline & busy street. Our rescuer fearing they may be crushed just had to save them. They are frightened and hoping for a Tender, Loving, Care home. Please call or for further details on the adoption. ..",133c0e6b9,2.0,1,238,45,1,3,11,0.7184,1
1,Rottie Gals,2,307,0,2,1,2,5,2,1,1,1,2,1,3,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,3 Rottweiler mix2 months old female pup need good homes. If you can give 10+ years of love and care to any of them please call Jocelyn at to adopt. Only condition for adoption is adopter is required to commit to neutering pup by paying a neutering fee of rm to my regular vet st Mayo Animal Clinic upon adoption of pup. Receipt will be issued for reference when pup is ready for neutering.,8d6b89eff,7.0,3,389,74,1,9,15,0.9517,1
