Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,DescLength,DescNumWords,DescPolite,DescNumAdj,DescNumVerb,DescCompound,AdoptedOrNot
2,Carmen Julius And Stefan,1,266,266,3,1,6,7,2,1,2,2,2,1,3,0,41326,4683fdfb21ab23a3c99e5bc52593bc66,0,The mother Josephine is an intelligent beautiful loving temperament adopted cat. These kittens are hers. They are 1 month old now and have begun to eat dry food and drink water. Carmen is female while Julius and Stefan are males. Looking for kind loving responsible masters.,eeaa5c53c,3.0,1,274,46,0,5,11,0.9657,1
2,Latte & Espresso,1,265,0,3,1,5,0,1,2,2,2,2,2,2,0,41326,66044942690776d858708bfc7c166078,0,"stray kitten at busy area bcoz near school. trying to avoid gettin hit by car. now force feed kitten milk using syringe. need fosterer or adopter asap. Gender & age: not sure -kajang/bangi/putrajaya/serdang. PLEASE CLICK EMAIL TO CONTACT ME FOR MORE INFO.DONT COMMENT, I WIL NOT GET THE NOTIFICATION.THANX =D",8dde63c12,5.0,3,308,50,0,2,8,-0.1614,1
2,2 Kittens,2,265,266,3,4,5,7,2,2,2,2,2,1,2,0,41326,29628d78a433991086f741d6b337fce5,0,The white one is male and the orange one is female. We wish to not part them cos they like to play together. Like to sleep on my lap. Potty trained. Come to Shah Alam and take em home!,365aaebc8,4.0,2,184,39,0,3,8,0.8553,1
2,Kenanga Kitten For Adoption,1,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,89e38f1dc3b54154d9f976e67012ecc6,0,"**PLEASE DO READ THE PET PROFILE** Kenanga is the mother cat who gave birth to 4 lovely kittens at college. My friend, Ms Aimy have helped them out and it will be ready within the end of February. Adoption fee is free but adopter must make sure to take care of kittens well. Requirements : 1) Spay them when they are older. 2) Love them unconditionally. 3) Make sure you are prepared to take care of the cat. Have all items , food bowl, water bowl, toys etc 4) Have a proper vet for it. If you have any question regarding on how to take care of cats/kittens please feel free to ask me. When you call, please introduce yourself. Please call or SMS Ms Aimy for further details of adoption cause she is the one who is handling the cat:",b932b3915,7.0,2,732,141,3,11,30,0.9936,1
2,Cassandra (Cass),2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,41326,f09124046a5bcf88c1def88c285b2a59,0,"Rescued by a friend with a minor injury on her chin, we took her to the vet and got her a general check up and dewormed. The wound has now healed and she's up and running, a happy little kitten. Litter trained. Loves tuna. Unfortunately can't keep her :(",8ff8aefca,4.0,1,254,49,0,4,11,0.8911,1
2,Comot,12,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,53bfb807ef3ddd6b46f383fb8192987f,0,"Hi Hope everybody can help Comot find a new home since Mommy need to transfer oversea soon. Once giving birth to 5 little kittens. Well trained. Loves to 'meow' loudly when greets us coming back from office. Give her 1-2 months to adapt to you, then you will find that she is a bless to you.",3183085f4,2.0,3,291,56,0,4,12,0.9425,1
2,Babu,5,292,265,1,2,5,0,2,2,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,Babu mix Siamese male 5 month Very Healthy and Active very Manja dan love with human Diet : Blackwood & Wet Food Litter train indoor and outdoor (night at the cage) Pickup point Mentari Court Sunway adoption fee :RM SMS Affi adoption fee is for maintenance for other cat,163919bd1,5.0,2,270,49,0,4,2,0.8865,1
2,Ping Ren,4,265,0,1,3,0,0,1,2,2,2,2,1,1,0,41401,9766f7690040a7d6603c4faa3647e0e8,0,"He is Orange, cute and naughty...",7314cb848,1.0,1,33,6,0,0,1,0.4588,1
2,Twiggie,24,285,0,2,3,4,7,2,2,3,3,2,1,1,0,41401,abc4841ab228a5dfc824d82b6a157fd1,0,"She's currently living in my home, problem is that I have 2 dogs that will always want to fight with her. Letting her go a better home seems to be the best option right now to avoid any injuries, and I'm sure she will be happier this way.",6d94a56ef,1.0,1,238,48,0,3,12,0.765,1
2,Blue,12,265,0,1,6,7,0,1,2,3,3,3,2,1,1,41401,02b025572358303d6bda983a8abd2168,0,"A very affectionate, quiet (despite being locked up in a guest bedroom for the last few days) boy. Very beautiful coat and gorgeous blue eyes. Uses litter box and been eating dry cat food. Loves to cuddle. Has a bit of a cough at the moment but otherwise is active and playful. Was found in Setia Sky residence and no one has claimed him back. I don't know how old he is and at the moment can't take him to the vet, but I think he is no more than 1 years old.",6198e214e,5.0,2,459,93,0,14,19,0.8845,1
2,Pince,55,266,0,1,4,7,0,3,1,1,1,1,1,3,0,41326,0c340720c626d4eef6aa9a0f161ec8cd,0,"Very kind and attached to the owner, totally indoor and has been with me since he was born. Never visited a hospital for a medical reason.Vaccinated, castrated, dewormed and microchiped. Toilet trained.He sleeps on pillow only!",497312a16,6.0,4,227,36,0,3,10,0.6105,0
2,Blacky,3,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"Blacky was found wandering around the housing area and begging for food. She was rescued, dewormed. She is now completely healthy and ready for adoption. She is super playful, active, very tolerate to new cats and affectionate to human. She has really silky and smooth coat with a pair of beautiful big eyes. Please give Blacky a forever home. Kindly contact",d20a375dd,3.0,1,358,61,1,10,12,0.9824,1
2,3 Kitten<,3,266,266,3,1,2,6,1,1,2,2,2,1,3,0,41326,9e9f7304cd2022597fe58071d9b35375,0,Please call or sms if you intrested. Tq,ebc345fe0,5.0,4,39,8,1,0,4,0.3182,0
2,Runty,2,265,0,2,1,5,6,2,2,3,3,3,1,1,0,41327,cb6fdd183f5e16ea7d5db3a16cff1b68,0,"Found this poor kitten today at Arked Meranti in Universiti Teknologi Malaysia, Skudai. I'm returning to my hometown tomorrow (1/) so I can't bring her back to my hostel. Pls contact me at if you would like to have this cute kitten. You might need to do a bit of searching on your own but most likely the kitten is always at the food court. Thank you for reading!",e72a77ee4,1.0,4,363,69,1,5,12,0.685,0
2,Slyvester @ Sly,3,266,0,1,1,7,0,2,1,1,1,2,1,1,15,41326,7f7f9fdf6a44a8ea7838bce15516a5a3,0,"Sly is a very playful yet attentive kitten. He would make a perfect companion for someone looking for an active,loving cat.",f6dba1642,1.0,2,123,21,0,5,3,0.7841,1
2,Jerry,36,266,0,1,7,0,0,3,2,1,1,1,1,1,0,41326,791897a9639521e47098b95ba5a2cb79,0,i moving to a house that doesn't allow pet. Please adopt Jerry cute white cat with black spot on head.,be604ea67,0.0,4,102,20,1,3,4,0.2668,0
2,Meow Meow,180,265,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,8f249aa58e29f16be754f494813c56df,0,"My name Chan Kok Wai, a 66 year old man who has rescued and cared for 7 cats. They are aged between 3 to 15 years. Over the years, I have developed a number of illnesses which have rendered me incapacitated, and under doctor's advice, I am incapable look after and care for these 7 rescued cats. These 7 cats are rescued as strays in the vicinity of my abode in Shah Alam and the streets of Subang Jaya. ALL these 7 cats, 4 females and 3 males, are spayed and neutered, and are in good state of health. They are fed on premium cat food all their lives, namely Science Plan, IAMS and Matisse (an Italian brand). Ever since they were kittens, their medical needs have been catered for by Healing Rooms in Subang Jaya. Contact: (Gabrielle)",bd006f963,1.0,3,736,138,0,7,25,0.836,1
2,A Litter Of 2 Month-old Kittens,2,266,0,3,1,3,7,3,1,2,2,2,1,6,0,41326,116408a2e2c7bcf1ec88ceeba5e46214,0,"We recently adopted a female cat and later found that she was pregnant. Gave birth to a litter of 6 kittens which we have nurtured to health. We have neutered the mother cat but we simply cannot keep all of her babies. Help us out by making these playful little kittens a forever home, like how we did for their mother. The kittens are at the family home in Rawang but we will be more than happy to bring them out to PJ, where we work. Just let us know. :)",87f75c842,5.0,3,456,91,0,6,18,0.9722,1
2,Yuki,11,266,0,2,7,0,0,1,1,1,1,1,1,1,50,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,"A real little lady, delicate and elegant. Urgently seeking adoption. Please contact me for more information.",e5f479999,3.0,1,108,16,1,4,2,0.651,1
2,Cq,7,300,0,2,1,3,5,1,2,2,2,2,1,1,0,41330,8b283c6ce15ab024c80bbc848fd57379,0,"URGENT: Found this beautiful cat, have kept it for 3 month but need to find a new home due to travelling. Cq is a very,very cuddly and playful indoor cat. I can deliver to new home anywhere in Perak. DANGER: You might fall in love with the cat Will vaccinate and deworm as soon as new owner is found",d026d2fb8,3.0,4,299,59,0,7,10,0.8002,0
2,Cat 1,12,292,264,1,2,5,7,2,3,1,1,2,1,1,100,41326,88c2cd5c80653d4144ebfd833756f7a5,0,"this poor but handsome cat is a mix of siamese and long hair..he got long hair..very pretty one...it is just days before this, he got some sort of problems with his stomach, so, he turns thin..brought him to vet so, it should not be any problems if he keeps eating kibbles. just sms me if interested. COD in Klang Valley area.",020fbbc9d,2.0,4,326,61,0,6,11,0.4803,0
2,Loki,2,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,1e8e65cf25bac0c409b43bfd122ad42a,0,Loki is a very cute and playful kitten. Very active. He likes to be hold and pet. Looking for someone to adopt Loki who will love him and take care of him. Loki is toilet trained. Preferably for keeping indoor- he has never been out. Not for keeping in cage. Adopter must vaccinate the kitten. Please contact if u are serious and if you love cats.,c863daf49,22.0,3,347,66,1,7,16,0.9795,1
2,Gracy,1,266,299,2,6,0,0,1,1,1,1,2,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,Gracy is a tiny observant girl. She is believed to be runt of the litter. Active and playful. Able to eat wet food soaked in kitten formula and use litter box. 1) Must be vaccinated. 2) Must be spayed when old enough. 3) Must be kept indoor. 4) No unnecessary caging. 5) Follow-up will be done with adopter on Gracy's condition. 6) Must be returned if Gracy cannot adapt to your environment/other pets. 7) Prefer local.,52c904832,3.0,3,419,76,0,11,17,0.5267,1
2,"Mummy,Snowball,& Tiger",3,266,0,3,1,6,7,1,1,1,1,3,2,3,0,41326,1cdca4bbace3e9469c76eb9873f0050d,0,Rescued from the road side because mother cat left eye blind and minor injury on the body.The both babby(tiger and snowball) Tiger have a very big hole on the neck and very weak.They are fully recovered and ready for adoption.I am not sure of their age. P.S.:PLS LOVE THEM LIKE WE DO,eb8620132,5.0,4,283,52,0,5,7,0.8057,0
2,Carragher (M) & Chloe (F),8,265,0,3,2,5,6,3,2,1,1,2,1,2,100,41327,9acaf70069fb687d5187b1ef01a3d110,0,"age : 8 month diet: royal canin kitten 36 & Blackkwood Kitten Toilet trained healthy, active & playful",95b5a7b19,3.0,1,102,18,0,4,2,0.8074,1
2,Toyat,12,266,0,2,2,5,0,2,1,2,2,2,1,1,0,41401,363c725ea5fa97d8e5a353bef63f7d68,0,"Nama dia Toyat,mula-mula jumpa dia masa kitten lagi kurus kering dengan adik dia (Oct). Maknya hilang tah ke mana. Adik dia mati sebab kebuluran, lepastu baru jumpa Toyat ni dekat tangga rumah jiran. Kesian punya pasal, bela dia bagi makan, mandikan. Toyat nak tuan baru sebab dekat rumah ada 12 ekor yang kena di jaga, tak mau Toyat diabaikan.",b78f3080b,3.0,0,344,59,0,12,5,0.0,1
2,Boots,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,c548bbe8eee34be56ab3833d372612d1,0,"Boots, the formal wear kitty, was left abandoned outside my apartment block at about 3-weeks old. He was bottle-fed and socialised with human adults and children. Therefore, he gets along well with people including young children. He is a perfect kitten - healthy, playful, friendly and eats with a big appetite. He enjoys hanging out with humans and seems to like smelly feet. He is, therefore often very close to your legs, so the adopter must be always careful to check where he is before stepping! Boots purrs loudly, but has a surprisingly soft and gentle meow even when he is yowling for his nom noms. Some important info: * Checked by vet and de-flea and de-worm treatment was done on 18 June. * Vaccination has to be given when he gets bigger - when he reaches about 2-3 months old. * The adopter has to make sure that he gets quality fresh food so that his tuxedo coat looks like its made of satin and silk all the time. * The adopter has to make sure that he is neutered when he reaches 6 months old to ensure he gets a good chance at a long healthy life. Please email or sms me if you are interested to adopt. Give your name, where you live and work and the reason why you want to adopt. I would inquire some details from you to understand your request for a pet.",7f6f8b365,6.0,2,1274,240,1,29,48,0.9942,1
2,Shadow,24,266,0,1,1,0,0,2,1,2,2,1,1,1,0,41401,45913f9a39b989a7c554be66403f0d45,0,"Shadow is a charming black knight with shinning black armor, sometimes he could be a cute black dragon Toothless from the movie ''How To Train Your Dragon"".:D He has big bright eyes that can make your heart melt by saying :"" AWW "". He loves to be around human , and loves to play. Unfortunately , me and my Family are moving, and there's too many amount of cats , so we have to giveaway some. We are looking for a loving and caring home for Shadow, adopt him to brighten up you everyday life ! Please contact ( Miss Joanne ) for more info ! Thanks :D",f1c49dd17,4.0,4,550,108,2,11,20,0.9884,0
2,Stupid Cat,0,266,0,3,1,4,7,1,1,2,2,2,1,4,100,41326,dbe61fe8cc96a6be57647df3738e9fc8,0,"The pet is beautiful and very cute.The mother just gave birth to 4 little kittens and we hope to give a way the kittens to any lovely people.The colour of the kittens are orange+black,2black",30c864619,0.0,4,190,34,0,4,5,0.891,0
2,Blacky,1,265,0,1,1,7,0,2,2,2,2,2,1,2,0,41326,ee33246316d4f96e3e0deaca9273fcab,0,active and adorable kitten,64a40211a,3.0,4,26,4,0,2,0,0.7096,0
2,Cookie Boy,1,266,0,1,4,0,0,1,1,2,1,2,1,1,0,41401,68f7ef44c36d5d59a7c3466edc12ccb6,0,"He is a cutie. He is sweet, healthy, groomed, and dewormed. He urgently needs a home. Please if you are interested or have questions let me know. Thanks",802798c57,6.0,4,152,28,2,3,10,0.9337,0
2,Awang,12,265,0,1,3,7,0,2,2,2,1,2,1,1,50,41326,bd7c5b134046f7ee62af1262d4f409f9,0,"Hello! Dear pet lovers, I found this cat at the restaurant near zoo area. The cat has been abandoned due to sickness problem parvo. I when to the vet.clinic and absorb the cost of medications total of RM. Now Awang is in the good shape ready to rehome good cat, not fussy, toilet train (sand) and can be put in the cage. To me I would wish to see Awang with loving family and prolong with happy life. If you interested please do call or whatsapp my number. Thank you my god bless you.",6dd6363f0,3.0,2,484,94,2,9,16,0.9832,1
2,TIGGER,12,265,0,2,2,3,0,1,2,1,1,1,2,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,"Tigger is a really sweet kitty rescued a few months ago... she was skinny and malnourished then. She is now healthy, has received her first vaccination and has been spayed. She just needs to have her sutures cleaned daily for a few more days. If you think you can give her a good home where she will be loved, please SMS or WhatsApp . (Please note I will not pick up calls from numbers I do not recognise) Terms & Conditions for Adoption 1. Must not be caged unnecessarily 2. Must be given good and access to clean water 3. Must be given medical care if required. 4. Must be given lots of love. 5. Must be kept indoors. A home visit will be conducted before Tigger is released to her new family, and a follow up visit a month after adoption.",bef935312,1.0,1,741,142,2,12,38,0.9837,1
2,Buntang,8,276,288,2,1,2,6,2,3,2,2,2,1,1,100,41326,b38ce54f3d399da1c4f71c3817b14731,0,I currently have 4 cats but my family moving to a studio unit (small house). So we decided to keep 2 cats for their own convenience and hygiene. We hope to find good owner to adopt our cat with good care.,2b1477c3c,4.0,1,204,41,0,4,7,0.9578,1
2,Sang Abong,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,6b6277665acc53bb940d7891d9636a04,0,"i found this bengal near Seksyen 10 Shah Alam got a minor scratch on his body, maybe he got into fight with other strays i think. as i know about his behaviour he is pretty paranoid but not aggressive, very manja during meal time, and playful..he's toilet trained so don't worry. (=^ω^=)",dc99804de,4.0,1,287,52,0,7,9,0.6114,1
2,Stokin,24,292,0,2,2,7,0,1,1,3,3,1,1,1,50,41335,01324415629b56298d9756e3b6f8b2ba,0,stokin ditinggalkan di tempat boarding oleh tuannya... tempat boarding nak buang stokin kerana terpaksa tanggung kos banyak..(dah bertahun tinggal kat tempat boarding) saya membantu menjaganya sementara dan mencari owner baru untuk stokin.. stokin dah dikembirikan...,92db7f14c,3.0,1,267,35,0,6,3,0.0,1
2,Ginger Boy,9,266,0,1,3,7,0,2,1,1,1,1,1,1,0,41326,09771cded8c18d94a16a6548377410a8,0,"Ginger Boy was meant to be for trap-neuter-and-release. He has been treated for the flu, neutered, and given the 5-in-1 vaccination. We had to release him last week at the mamak restaurant where we found him, so that he doesn't lose his street survival skills and to make space for the next TNR cat, but he is an affectionate and playful sweetheart who deserves a good home. If you or anyone you know would like to adopt Ginger Boy, please please contact us! Ee Lynn: Aravind: Thank you!",b6fb16dbb,3.0,3,487,88,3,6,21,0.9865,1
2,Tabby Kitten 2,3,265,0,2,1,2,3,2,2,1,1,2,1,1,0,41326,9189be7c5de71b85a9d743c7cbafb6a7,0,cute,cf8325fae,0.0,1,4,1,0,0,0,0.4588,1
2,Samm,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,Please feel free to contact us : Stuart,d0101e748,1.0,4,39,8,1,1,3,0.6808,0
2,George & Michelle,2,265,0,3,1,6,7,2,2,2,2,2,1,2,0,41326,c97c9fdf4f9e4c3c2839ca6279a22742,0,For adoption are two rescue kittens about 2-month-old. Location is in Shah Alam. There are no adoption fee but adopter must: - VACCINATE and NEUTER/SPAY cat when they are old enough - Keep cat INDOORS and NOT CAGED - NO COMMERCIAL FOOD because it is not good for their long term health - Add rescuer on Facebook for REGULAR UPDATES - Live in an residential where PETS ARE ALLOWED Absolutely NO BREEDERS allowed. There are too many homeless cats out there already. Please consider carefully before adopting. A cat is a LIFETIME COMMITMENT. Please e-mail if interested. Thank you.,fd23f6a15,1.0,2,578,99,3,10,11,0.9708,1
2,Teddy,6,265,0,1,1,0,0,2,3,1,1,1,1,1,0,41401,56564c7f36a66090eeb832a191c7433f,0,Teddy is very cute and has small white tips to his back toes and a tiny white spot on his belly other than that he's completely black and his fur is very soft. He's really loving and he's litter trained. We rescued him when he was a tiny kitten. He is now healthy and ready to go to a loving home.,786486296,1.0,4,297,61,0,12,11,0.9622,0
2,Gina,1,266,0,2,1,2,3,1,1,2,2,2,1,1,0,41325,d753689f1f48c44bd1d1050fd6c726a3,0,"Kitten For Adoption.. Anak kucing ni saya jumpa di pasar. Umur mungkin dalam1-2bln.. Sy nak bagi pada sesiapa yg sudi nak bela miaw ni. Jantina : betina Area : Alor Setar, Kedah Blh contact sy : sms/whatsapp :",8bb0f874b,4.0,3,209,38,0,4,1,0.0,1
2,"Tommy, Boboy & Gugurl",2,266,0,3,1,6,7,2,1,2,2,2,1,3,0,41326,8f7296f00d4e787cebe1e199a1e5f953,0,"A second litter of ""Mr Mama"" whom i adopted last year. Wanted to spay her after her first birth of 3 kittens (posted & adopted earlier) but a tad too late as she already was preggy. I am living in a condo area and already have 3 full grown cats as our family. Please adopt them :(",dd8817ccb,16.0,2,280,57,1,7,11,0.0387,1
2,3 Ginger Kittens At Damansara,2,265,0,3,3,4,0,2,2,2,2,2,1,3,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,"Another abandoned case of kittens - call me if you are interested to adopt, thank you!",f810c2cae,4.0,2,86,16,1,1,5,0.4926,1
2,Kittens,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41401,ffa62f53e8ed2b89c74b69452ecd6933,0,"A stray cat just littred 3 kittens at my place , we are keeping the mom and unfortunaltely have to give up the 3 little rascals , as we have 2 dogs also ( Ps: The all are good friends , but we dont have enough space )",379da0b71,3.0,4,217,48,0,4,9,0.4588,0
2,Pearl,24,266,0,2,6,7,0,1,1,1,1,1,1,1,100,41327,fd970cc91d06d82eebf046340137b272,0,"Goes well with other cats n dogs.. Can visit her at... One Petz 2-1-2 One Square, Tingkat Mahsuri 1, Bayan Lepas, Penang",53f3e56a3,2.0,2,120,22,0,2,0,0.2732,1
2,Butter,36,266,0,2,5,6,7,2,1,2,1,1,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,"Butter was found pregnant and with mouth ulcer. She was very friendly so we rescued her and treated her ulcer. After two weeks, she gave birth to two beautiful kittens which were adopted. Given her friendly personality, she will be a good pet cat. She responses to human talk by meow, enjoys belly rub and knows how to relax. Enjoys petting and loves to eat. She is playful with string toys. She has short legs and is really cute when walking or running to you. I hope you can adhere to below: 1. Provide all basic health care as necessary 2. Must keep her strictly indoor only for her welfare 3. To update once in a while on her condition until fully adapted. Please give her a home and love, she will love you back unconditionally. We respectfully ask for potential adopter to visit Butter or we do house visit prior to final decision of adoption",9d4f21d40,16.0,2,848,156,1,14,34,0.9951,1
2,Ren,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,47a18a7dfa34e1d4058acd59b9437bd3,0,"26/5/ - Ren is reserved for adoption already. Thanks for the enquiries! Ren is part of five siblings (kittens) that my cat, Mimi gave birth to. She is very energetic and has even started eating soft kitten food.",0045ed62a,3.0,3,211,38,1,2,9,0.7495,1
2,Stripes & Arrow,1,266,0,1,1,6,7,2,1,2,2,2,1,2,0,41326,4683fdfb21ab23a3c99e5bc52593bc66,0,"Mother cat visits my home and has delivered these two lovely kittens. They were looked after by her and myself and are both now 1 month old and are beginning to eat kibbles, meat biscuits and drink water apart from still getting fed from their mother. Both looking for caring responsible loving home.",6c909e8d0,4.0,2,300,53,0,2,13,0.9217,1
2,Mimimo,12,272,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,266264e8a363155bf1468a89ad33382d,0,very cut very lovely very nice for people,bbd225f09,1.0,4,41,8,0,3,0,0.7446,0
2,Rescued Kittens And Cats,6,266,265,3,1,4,7,1,1,3,3,3,1,5,0,41327,0f14f4eeab1e7fd8af5fa7cc743c815e,0,"We have rescued kittens/cats for adoption most of the time. We constantly have new kittens/cats coming in from rescuers & adoptions from adopters, instead of keep editing our ad, do contact us for more infos. You may contact us for availability & viewing of kittens/cats. Basic adoption care will be provided. Were are based in Penang. All caring people who are willing to commit on adopting & giving these rescued kittens/cats a chance. Do contact us: April: (call/sms/whatsapp) Ellen: (call/sms/whatsapp) Sally: (sms/whatsapp only) Or email us at: saveourstrays at .com Or find us in FB page: Save Our Strays (Penang) Thank u for viewing.",f5cfb76b3,2.0,4,640,104,1,7,24,0.9694,0
2,Pixie,3,265,0,2,3,7,0,1,2,2,2,2,1,1,0,41326,2cf62500952404aec56411c40ec4922e,0,Likes: -Sleeping -Playing -Eating -Sit on Tummy -Sit between things Dislikes -Rice -Small spaces,6afe7ee11,5.0,2,96,14,0,0,3,0.2263,1
2,2 Kittens,4,265,0,2,3,7,0,2,2,1,1,2,1,2,0,41326,a56dcc08305d68be831745dca8189e8f,0,"These 2 kittens were taken from my parents home. Why were these kittens taken away? Because at my parents house there are another 8 kittens,hard for my parents to manage, these 8 kittens are also for adoption if you wish, I don't have the pics yet. Let me know if you are interested. call me zul call me maybe ..",2083834e2,5.0,4,312,60,0,1,17,0.6597,0
2,Jojie O'neal,84,285,0,2,1,0,0,2,3,1,1,1,1,1,250,41401,82bb2f69981434db842bf5f2e9e525a1,0,"Named Jojie, Breed : Flat Face Persian Female, Black Playful Not a fussy cat friendly and Cute Food Royal Canine: Persian Monthly budget: Cat Litter RM20 + Royal Canine Persian 4kg Rm Normally Last for 2 month. Looking for new owner for Jojie, who willing to pamper and love her. I'm about to migrate soon, so i'm looking forward to seek a potential owners.",4072b0841,3.0,3,357,64,0,8,9,0.8162,1
2,Tasya,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,41326,552ac02b8cca7e9a82db72fafc0b104f,0,manja sngat2....,3bb49d7d9,4.0,4,16,2,0,0,0,0.0,0
2,Nondi (Kira),2,266,0,2,6,7,0,2,1,2,1,2,2,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,"We found Nondi on a very cold morning after a heavy shower. She was soaking wet and malnourished. We took her in and nursed her, but she was always limping on her right hind leg. From x-ray findings she has a fractured femoral head. She is too young for surgery, but with rest it would heal. She should not jump and run for 2 months. Nondi remains to be a very active kitten, very independant. She is litter tray trained. We are looking for someone to adopt her as we have too many cats. We prefer to give her up to a working Malaysian, no students. We are looking for someone who will vaccinate and neuter her and also take her for regular vet checks. She needs to be kept indoors. For her condition now she should be caged, BUT she hates the cage. So right now she stays in a room but is caged at night. This is only coz we want the fracture to heal. She is very good with our cats and dogs, but mostly she is on her own. Keeping a cat is a commitment for about 15 years and they are children that never grow up and it isn't cheap to keep a pet. Only for serious adopters.",26b70a13a,6.0,1,1074,213,0,17,49,0.7952,1
2,Good Girl ðð POLAR,12,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,"She is very sweet, gentle, friendly and tamed. She will be a great indoor cat. Please give her a forever home sweet home.",b560efa40,15.0,4,121,23,1,5,4,0.9619,0
2,Mojo,4,265,0,1,1,2,5,1,2,3,3,3,1,1,0,41326,b2373c84f583f3c7ff9e958156211f7c,0,"hai, 2months ago i stopped my car in the middle of the road with moving cars for this cute kitty in the middle of the road. he was afraid and so cute, so i carried him home. he was traumatize at first (i think its because of the cars and he is in the middle of the busy road) a few days later he was all playful, manja, loves attention and he LOVES LOVES LOVES FRESH MILK!! he will drop everything he's been doing/playing if he saw me opened the fridge,and look forward for his milk! the reason i want to give him away, is the same reason i gave away my other cats = its my health condition. my asthma is getting worst now after having my lovely cat a year ago. I hope for those who is interested to adopt mojo will take a good care of him... and by the way, i only give him kittens biscuit/ cat wet food.STRICTLY NO HUMAN FOOD =) (reason= trained him not to bother us when we're having dinner/lunch)",36332af6d,2.0,1,900,178,0,13,38,0.9906,1
2,"Leo, Jack, Lexi & Jaylyn.",1,266,0,3,2,4,0,2,1,1,1,2,1,4,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"These four darlings were born on September 22nd in Penang. They are now just over a month old and very playful. Two ginger boys.... Leo is fluffy with a few stripes on him, whereas Jack has more stripes. Two girls .... Lexi is mixed black, grey, brown and fluffy and Jaylyn is the same color but more stripes visible. They are all litter trained, and eating wet cat food. Thay have also been dewormed and had their first vaccine. Please call their foster",03ea48efa,4.0,3,454,83,1,14,17,0.7389,1
2,Kitten,4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,41401,1f812902f9c640e3c54f378e55dce01a,0,"Aktif,toilet train daddy Persian",129df65b1,0.0,4,32,4,0,0,0,0.0,0
2,Coco & Momo,72,288,285,3,2,3,7,2,2,1,1,1,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,Coco is a 6-year-old female ragdoll from Australia. Her companion Momo is a 10 year-old Persian Ragdoll. They are much loved but their owner have to give them up due to unforeseen circumstances. They must be adopted together. Coco is sweet but Momo can be a bit wary of people Looking for a home where they will be much loved and able to roam freely inside the house. Please call if interested. To be adopted by nancy in Shah Alam,004c2f355,2.0,1,430,80,1,11,18,0.9724,1
2,Moon,12,266,0,2,1,7,0,2,2,2,1,1,1,1,0,41401,f9b7aa207587e291a6edb98a7aea3b87,0,Moon is a black and white cat. Very cute. Call or whatsapp to adopt. Comes with cat pole.,a684871b0,2.0,4,89,18,0,4,4,0.6115,0
2,Chi,8,266,0,2,1,7,0,2,1,1,1,2,1,1,50,41401,aa12ca7cef42ed7f2fb5425d57bdee38,0,"Chi was adopted by a friend from a pet shop, but my friend's child was allergic to cats, so I helped Chi find a new home. Chi's most fascinating place is the pair of eyes that seem to have drawn the eyeliner and are energetic. It is not picky eaters, like to eat broccoli, ribbon or laser pointer is its favorite toy. Whatsapp for more detail.",380deeb29,2.0,3,343,66,0,8,13,0.8928,1
2,Dino,2,266,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,"Rescued by a university student. Needs a permanent, loving home.",ea3aa721e,3.0,3,64,10,0,0,3,0.7717,1
